run_name,output_dir,status,elapsed_minutes,BACKTEST_START_DATE,BACKTEST_END_DATE,BACKTEST_MIN_STOCK_HOLDING,BACKTEST_LONG_QUANTILE,BACKTEST_SHORT_QUANTILE,BACKTEST_INCLUDE_ALPHA_BUCKET,ROLLING_WINDOW,INSUFFICIENT_DATA_THRESHOLD,FULL_SAMPLE_FALLBACK_MAX,P_VALUE_THRESHOLD,SMB_STABILITY_THRESHOLD,VMG_STABILITY_THRESHOLD,score,Strategy Ann. Return,Benchmark Ann. Return,Strategy Sharpe,Information Ratio,Strategy Max Drawdown,Monthly Hit Rate,Rebalance Months,search_batch_time
336_s2015_2025_h60_q12_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\336_s2015_2025_h60_q12_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,60,0.12,0.12,False,245,245,300,0.05,1.5,1.5,11.099294,7.48%,4.90%,1.36,0.09,-4.79%,53.78%,119,2026-03-22 02:42:19
337_s2015_2025_h60_q12_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\337_s2015_2025_h60_q12_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,60,0.12,0.12,False,245,245,300,0.1,1.0,1.0,8.099294,5.93%,4.90%,1.18,-0.0,-5.22%,54.62%,119,2026-03-22 02:42:19
338_s2015_2025_h60_q12_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\338_s2015_2025_h60_q12_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,60,0.12,0.12,False,245,245,300,0.1,1.0,1.25,7.741794,5.71%,4.90%,1.2,-0.02,-5.13%,52.10%,119,2026-03-22 02:42:19
339_s2015_2025_h60_q12_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\339_s2015_2025_h60_q12_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,60,0.12,0.12,False,245,245,300,0.1,1.0,1.5,8.659294,6.08%,4.90%,1.24,0.01,-4.23%,53.78%,119,2026-03-22 02:42:19
340_s2015_2025_h60_q12_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\340_s2015_2025_h60_q12_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,60,0.12,0.12,False,245,245,300,0.1,1.25,1.0,6.584294,5.25%,4.90%,1.01,-0.04,-5.93%,54.62%,119,2026-03-22 02:42:19
341_s2015_2025_h60_q12_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\341_s2015_2025_h60_q12_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,60,0.12,0.12,False,245,245,300,0.1,1.25,1.25,7.041794,5.45%,4.90%,1.05,-0.03,-5.64%,52.10%,119,2026-03-22 02:42:19
342_s2015_2025_h60_q12_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\342_s2015_2025_h60_q12_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,60,0.12,0.12,False,245,245,300,0.1,1.25,1.5,9.311794,6.53%,4.90%,1.19,0.03,-4.66%,54.62%,119,2026-03-22 02:42:19
343_s2015_2025_h60_q12_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\343_s2015_2025_h60_q12_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,60,0.12,0.12,False,245,245,300,0.1,1.5,1.0,8.126794,6.13%,4.90%,1.13,0.01,-6.38%,55.46%,119,2026-03-22 02:42:19
344_s2015_2025_h60_q12_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\344_s2015_2025_h60_q12_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,60,0.12,0.12,False,245,245,300,0.1,1.5,1.25,8.186794,6.11%,4.90%,1.12,0.01,-5.97%,52.94%,119,2026-03-22 02:42:19
345_s2015_2025_h60_q12_a0_rw245_fb300,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\345_s2015_2025_h60_q12_a0_rw245_fb300,completed,,2015-01-01,2025-12-31,60,0.12,0.12,False,245,245,300,0.1,1.5,1.5,9.914294,6.95%,4.90%,1.23,0.06,-5.37%,53.78%,119,2026-03-22 02:42:19
346_s2015_2025_h60_q12_a0_rw245_fb320,C:\Users\Ng\Desktop\LLM\fund_strategy\strategy_2026\parameter_search_output\346_s2015_2025_h60_q12_a0_rw245_fb320,completed,,2015-01-01,2025-12-31,60,0.12,0.12,False,245,245,320,0.05,1.0,1.0,6.614294,5.36%,4.90%,1.05,-0.04,-6.70%,52.94%,119,2026-03-22 02:42:19
