signal_date,trade_date,next_signal_date,exit_date,rebalance_date,holding_end_date,long_return,short_return,strategy_return,benchmark_return,vw_benchmark_return,long_count,short_count,style_count,strategy_cumulative,benchmark_cumulative,excess_return,vw_benchmark_cumulative,vw_excess_return
2017-12-29,2017-12-29,2018-12-31,2018-05-31,2017-12-29,2018-05-31,0.034847794119847605,0.0,0.034847794119847605,0.03158179028793241,0.02834403618589321,12,0,4,12.219500199926738,13.369644150878655,0.003266003831915193,12.740559103516153,0.006503757933954395
2017-12-29,2017-12-29,2018-12-31,2018-06-29,2017-12-29,2018-06-29,0.015153612259447037,0.0,0.015153612259447037,0.007729316387698703,0.008052849545948901,12,0,4,12.404669767960664,13.472982360511743,0.007424295871748334,12.843156909108037,0.007100762713498136
2017-12-29,2017-12-29,2018-12-31,2018-07-31,2017-12-29,2018-07-31,0.031929021145648925,0.0,0.031929021145648925,0.02582557018852027,0.027347869532806653,12,0,4,12.800738731286671,13.820929812111833,0.006103450957128654,13.194389888647688,0.004581151612842272
2017-12-29,2017-12-29,2018-12-31,2018-08-31,2017-12-29,2018-08-31,0.04056402705094179,0.0,0.04056402705094179,0.035989056744940406,0.033392422057656544,12,0,4,13.319988243454622,14.318332039387764,0.004574970306001382,13.634982524602686,0.007171604993285244
2017-12-29,2017-12-29,2018-12-31,2018-09-28,2017-12-29,2018-09-28,-0.004439422837419837,0.0,-0.004439422837419837,-0.004134320465681423,-0.0010973959041413873,12,0,4,13.260855183452467,14.2591354662029,-0.00030510237173841416,13.620019550627147,-0.0033420269332784494
2017-12-29,2017-12-29,2018-12-31,2018-10-31,2017-12-29,2018-10-31,-0.07232518205266904,0.0,-0.07232518205266904,-0.08371156047206034,-0.08320474406956008,12,0,4,12.301761418135188,13.065480985344557,0.011386378419391302,12.486769309694811,0.01087956201689104
2017-12-29,2017-12-29,2018-12-31,2018-11-30,2017-12-29,2018-11-30,0.03084680837368324,0.0,0.03084680837368324,0.014370255446168032,0.016458273125472194,12,0,4,12.681231495259174,13.253235284631009,0.01647655292751521,12.692279969448531,0.014388535248211046
2017-12-29,2017-12-29,2018-12-31,2018-12-31,2017-12-29,2018-12-31,-0.09664325654482799,0.0,-0.09664325654482799,-0.09747620259031396,-0.09233050734840735,12,0,4,11.45567598655849,11.961360237049218,0.0008329460454859772,11.52039532046132,-0.004312749196420634
2018-12-31,2018-12-31,2019-12-31,2019-01-31,2018-12-31,2019-01-31,0.09393433754653119,0.0,0.09393433754653119,0.09578937848098257,0.09351773707176789,13,0,4,12.531757321503566,13.1071314999433,-0.0018550409344513796,12.597756621003047,0.0004166004747633012
2018-12-31,2018-12-31,2019-12-31,2019-02-28,2018-12-31,2019-02-28,0.03202182624558977,0.0,0.03202182624558977,0.03909751171623237,0.03408006750286643,13,0,4,12.933047077004652,13.619587727328533,-0.0070756854706425995,13.027089017031514,-0.0020582412572766606
